Particcipant,sample1_1,sample1_2,sample1_3,sample1_4,sample1_5,sample1_6,sample1_7,sample1_8,sample2_1,sample2_2,sample2_3,sample2_4,sample2_5,sample2_6,sample2_7,sample2_8,sample3_1,sample3_2,sample3_3,sample3_4,sample3_5,sample3_6,sample3_7,sample3_8,sample4_1,sample4_2,sample4_3,sample4_4,sample4_5,sample4_6,sample4_7,sample4_8,sample5_1,sample5_2,sample5_3,sample5_4,sample5_5,sample5_6,sample5_7,sample5_8,sample6_1,sample6_2,sample6_3,sample6_4,sample6_5,sample6_6,sample6_7,sample6_8,sample7_1,sample7_2,sample7_3,sample7_4,sample7_5,sample7_6,sample7_7,sample7_8,sample8_1,sample8_2,sample8_3,sample8_4,sample8_5,sample8_6,sample8_7,sample8_8,sample9_1,sample9_2,sample9_3,sample9_4,sample9_5,sample9_6,sample9_7,sample9_8,sample10_1,sample10_2,sample10_3,sample10_4,sample10_5,sample10_6,sample10_7,sample10_8,sample11_1,sample11_2,sample11_3,sample11_4,sample11_5,sample11_6,sample11_7,sample11_8,sample12_1,sample12_2,sample12_3,sample12_4,sample12_5,sample12_6,sample12_7,sample12_8
3,-1.486815615,-0.049738682,-0.004088971,0.024050334,0.019967617,0.004960679,-2.081576765,-3.985282169,3.20044247,0.340576477,0.521644094,3.374682267,0.233864621,0.291103633,19.99785195,6.060913888,2.242017539,0.257773319,0.433946261,2.665119493,0.169269007,0.213648528,16.31850781,5.801089458,3.517408188,0.342849383,0.519586044,3.361350035,0.233789003,0.289988592,20.02681011,7.233644038,-1.30766793,-0.234161431,0.037334054,-0.042061571,-0.393666399,-0.285012182,0.596397162,-0.117312904,4.002172842,3.236503389,2.38252687,3.03078188,3.143303526,3.31923975,2.469277314,3.008696602,10.24283201,0.115992337,0.272112561,11.3884804,0.054692661,0.084741325,399.9140826,36.73467716,0.330993568,0.330993568,0.330993568,0.330993568,0.330993568,0.330993568,0.330993568,0.330993568,3.636058539,3.636058539,3.636058539,3.636058539,3.636058539,3.636058539,3.636058539,3.636058539,-374521.9266,-374521.9266,-374521.9266,-374521.9266,-374521.9266,-374521.9266,-374521.9266,-374521.9266,-542.43855643229-591.367449192966i,-542.43855643229-591.367449192966i,-542.43855643229-591.367449192966i,-542.43855643229-591.367449192966i,-542.43855643229-591.367449192966i,-542.43855643229-591.367449192966i,-542.43855643229-591.367449192966i,-542.43855643229-591.367449192966i,3.885581124,0.037125912,0.085267856,3.568599964,0.017263138,0.026560254,126.6856659,16.52664331
3,0.233950232,0.049763143,0.080289295,-0.133360012,0.057334687,0.069141562,0.439596834,-3.333118508,5.654308929,0.364821568,0.481422352,3.094069851,0.271249255,0.318453369,18.5998969,5.367775992,4.431403734,0.295079348,0.393542378,2.377631076,0.2340434,0.270297203,14.77638722,4.819063344,5.636683637,0.366762647,0.486183533,3.08465149,0.276187412,0.324635553,18.53115556,6.300319304,0.222157566,-0.752124857,-0.247907691,-0.226849664,-0.432872762,-0.583195232,0.591746102,-0.561820196,3.174102778,3.1444651,2.915284249,3.533213381,2.276165615,2.842835233,2.497562302,3.884627153,31.97120947,0.133094777,0.231767481,9.573268243,0.073576158,0.101412548,345.9561648,28.8130191,0.288547902,0.288547902,0.288547902,0.288547902,0.288547902,0.288547902,0.288547902,0.288547902,3.802634062,3.802634062,3.802634062,3.802634062,3.802634062,3.802634062,3.802634062,3.802634062,-325662.422,-325662.422,-325662.422,-325662.422,-325662.422,-325662.422,-325662.422,-325662.422,-514.002014568799-573.25250472502i,-514.002014568799-573.25250472502i,-514.002014568799-573.25250472502i,-514.002014568799-573.25250472502i,-514.002014568799-573.25250472502i,-514.002014568799-573.25250472502i,-514.002014568799-573.25250472502i,-514.002014568799-573.25250472502i,10.0367198,0.042485485,0.074657059,3.005263888,0.02409109,0.033286071,108.4609769,12.53705431
3,-3.246018791,0.339377971,0.31583524,0.833682387,0.37601164,0.382586491,6.543029744,-2.338744331,30.38726635,0.414856666,0.463525284,2.276325,0.477622549,0.471109443,16.1471748,4.716212405,16.71501037,0.36792357,0.42507176,1.946735209,0.416239223,0.411081931,13.13598643,4.286829691,30.44000878,0.534712576,0.559376782,2.415689876,0.606380697,0.605437915,17.36298352,5.24746181,-2.368347834,1.691331841,0.814818143,-0.019011793,1.77216572,1.926351843,0.630671244,0.765393781,9.174437711,5.721622081,4.266478498,2.900217372,6.093071732,6.536722649,3.735656632,4.969794419,923.3859564,0.172106053,0.214855689,5.181655505,0.228123299,0.221944108,260.7312541,22.24265945,0.324338581,0.324338581,0.324338581,0.324338581,0.324338581,0.324338581,0.324338581,0.324338581,3.109138894,3.109138894,3.109138894,3.109138894,3.109138894,3.109138894,3.109138894,3.109138894,-1284565.093,-1284565.093,-1284565.093,-1284565.093,-1284565.093,-1284565.093,-1284565.093,-1284565.093,-508.906658592894-568.25844223164i,-508.906658592894-568.25844223164i,-508.906658592894-568.25844223164i,-508.906658592894-568.25844223164i,-508.906658592894-568.25844223164i,-508.906658592894-568.25844223164i,-508.906658592894-568.25844223164i,-508.906658592894-568.25844223164i,293.486246,0.090276781,0.098827829,1.843115179,0.116133367,0.115775445,95.23305109,8.696989779
3,-3.557484543,-0.304386418,-0.448283508,-0.000590689,-0.364643776,-0.374172093,1.545343044,6.578079267,40.1713349,1.412619299,1.800261068,2.786571091,1.670881672,1.673676519,26.24401252,14.12967806,31.26575291,1.008140399,1.28604069,2.233801232,1.197493448,1.197467837,21.51574397,10.07002341,40.16944628,1.439551016,1.848290094,2.775491304,1.703717447,1.708498216,26.18530166,15.53494198,-0.902661392,-1.116439543,-1.175165824,-0.328737582,-1.128084935,-1.110404801,-0.636726314,1.254181824,3.565370886,3.176035243,3.262309611,2.950021779,3.156329684,3.128445136,2.634567331,3.446849074,1613.736148,1.995493284,3.240939914,7.764978445,2.791845561,2.80119309,688.7481933,199.647802,0.290237059,0.290237059,0.290237059,0.290237059,0.290237059,0.290237059,0.290237059,0.290237059,3.853733672,3.853733672,3.853733672,3.853733672,3.853733672,3.853733672,3.853733672,3.853733672,-2507740.709,-2507740.709,-2507740.709,-2507740.709,-2507740.709,-2507740.709,-2507740.709,-2507740.709,-512.642503579359-539.704123575532i,-512.642503579359-539.704123575532i,-512.642503579359-539.704123575532i,-512.642503579359-539.704123575532i,-512.642503579359-539.704123575532i,-512.642503579359-539.704123575532i,-512.642503579359-539.704123575532i,-512.642503579359-539.704123575532i,509.5879163,0.654522392,1.078973784,2.433044955,0.916779344,0.921930602,217.1213406,76.22528067
3,3.576111598,-1.11027017,-1.411843312,-1.745788018,-1.409829078,-1.402832325,-16.60804681,10.28636192,34.76135343,1.530907371,1.985455211,2.847914564,1.74046625,1.727909059,23.59202204,16.4818363,31.25785817,1.514691639,1.985231184,2.730309848,1.796842355,1.790688491,23.79704609,14.05129308,34.80732931,1.886206938,2.429824677,3.330769159,2.234457282,2.220340618,28.77487434,19.3727698,-0.299464902,0.024292865,-0.038125531,0.088678672,-0.04550923,-0.055685617,-0.003693556,0.543576839,1.683031884,2.077444059,1.892912567,2.434155896,1.839397194,1.862078399,1.480081793,2.033775746,1208.351692,2.343677378,3.942032393,8.110617365,3.029222767,2.985669718,556.5835041,271.6509277,0.414825714,0.414825714,0.414825714,0.414825714,0.414825714,0.414825714,0.414825714,0.414825714,3.200798553,3.200798553,3.200798553,3.200798553,3.200798553,3.200798553,3.200798553,3.200798553,-2227278.629,-2227278.629,-2227278.629,-2227278.629,-2227278.629,-2227278.629,-2227278.629,-2227278.629,-481.172997668031-521.342692656679i,-481.172997668031-521.342692656679i,-481.172997668031-521.342692656679i,-481.172997668031-521.342692656679i,-481.172997668031-521.342692656679i,-481.172997668031-521.342692656679i,-481.172997668031-521.342692656679i,-481.172997668031-521.342692656679i,429.027749,1.123696823,1.864750293,3.503962591,1.576938318,1.557075897,260.6478025,118.5407927
3,5.927096361,-0.304271896,-0.436380229,-0.476080885,-0.415661329,-0.410622763,-7.889476121,2.480511598,24.87268712,1.542403425,1.881078588,4.075095598,1.760143472,1.742637241,18.74221014,12.83521168,21.07385062,1.274477622,1.520048599,3.328134816,1.445702779,1.432139719,13.3086364,7.97550692,25.47294861,1.566112606,1.923746701,4.086717544,1.801746721,1.783618273,20.26638631,13.02260017,-0.639083727,-0.22083527,-0.294550021,0.435893953,-0.365687033,-0.342828281,-1.087180496,1.673908347,2.888459668,2.306936054,2.46236533,2.856174799,2.240789585,2.277601283,2.63749994,5.092734788,618.6505647,2.379008327,3.538456656,16.60640413,3.098105041,3.036784554,351.2704411,164.7426589,0.605318628,0.605318628,0.605318628,0.605318628,0.605318628,0.605318628,0.605318628,0.605318628,2.226608459,2.226608459,2.226608459,2.226608459,2.226608459,2.226608459,2.226608459,2.226608459,-1102360.861,-1102360.861,-1102360.861,-1102360.861,-1102360.861,-1102360.861,-1102360.861,-1102360.861,-473.139323612549-534.997258218364i,-473.139323612549-534.997258218364i,-473.139323612549-534.997258218364i,-473.139323612549-534.997258218364i,-473.139323612549-534.997258218364i,-473.139323612549-534.997258218364i,-473.139323612549-534.997258218364i,-473.139323612549-534.997258218364i,230.262482,0.77466931,1.168869425,5.274923724,1.025316315,1.004787476,130.5229973,53.56350873
3,4.617190711,0.577806834,0.634296607,1.294370024,0.724547961,0.721533796,3.398532641,-1.199234929,12.0510564,1.305876735,1.643438097,4.764536484,1.361511989,1.381500885,2.166346757,3.751436316,9.061666926,1.110500317,1.319643982,3.537692001,1.180264634,1.18215823,3.524791936,3.212701311,12.86055238,1.423249994,1.755501449,4.918946689,1.537521584,1.553707995,4.025647264,3.924251036,-0.951494962,0.445686955,0.693279584,1.193551689,0.601761759,0.622423853,0.438666742,0.76899214,6.378648344,3.688655652,3.997920082,6.696631085,4.183787066,4.196361283,4.653280334,3.446933672,145.2279604,1.705314047,2.700888777,22.70080791,1.853714896,1.908544696,4.693058273,14.07327444,0.719230211,0.719230211,0.719230211,0.719230211,0.719230211,0.719230211,0.719230211,0.719230211,1.78611083,1.78611083,1.78611083,1.78611083,1.78611083,1.78611083,1.78611083,1.78611083,-156803.7755,-156803.7755,-156803.7755,-156803.7755,-156803.7755,-156803.7755,-156803.7755,-156803.7755,-486.842974446121-533.486422887362i,-486.842974446121-533.486422887362i,-486.842974446121-533.486422887362i,-486.842974446121-533.486422887362i,-486.842974446121-533.486422887362i,-486.842974446121-533.486422887362i,-486.842974446121-533.486422887362i,-486.842974446121-533.486422887362i,52.86579596,0.639783102,0.973358362,7.642134931,0.746642704,0.762446152,5.118489593,4.864671042
3,1.53459635,-0.179246875,-0.076874023,-0.055378583,-0.105842555,-0.107599915,5.088748175,-0.732344472,5.394874224,1.639561762,1.83476335,4.713216971,1.699874917,1.71409677,2.761376204,6.662258947,3.107333581,1.227046374,1.361377148,3.223343803,1.250917032,1.253945574,5.175026837,4.581715546,5.588261306,1.642850446,1.829084211,4.694803098,1.696421011,1.710668584,5.784465324,6.676058365,2.254495249,0.157617165,0.702386545,1.272254573,0.380314873,0.399784048,0.395743608,0.972079168,7.945882618,4.038411704,4.545037698,8.803556197,4.392434698,4.459969081,3.805935923,8.449386161,29.1046679,2.688162771,3.366356552,22.21441422,2.889574734,2.938127736,7.625198539,44.38569428,0.634728128,0.634728128,0.634728128,0.634728128,0.634728128,0.634728128,0.634728128,0.634728128,1.841798458,1.841798458,1.841798458,1.841798458,1.841798458,1.841798458,1.841798458,1.841798458,-81704.37751,-81704.37751,-81704.37751,-81704.37751,-81704.37751,-81704.37751,-81704.37751,-81704.37751,-469.782852730151-521.645606794855i,-469.782852730151-521.645606794855i,-469.782852730151-521.645606794855i,-469.782852730151-521.645606794855i,-469.782852730151-521.645606794855i,-469.782852730151-521.645606794855i,-469.782852730151-521.645606794855i,-469.782852730151-521.645606794855i,9.861923358,0.852445198,1.056666133,6.961536219,0.908945185,0.924277038,10.66394588,14.07701746
3,12.35614314,1.092524341,0.910202099,2.38898653,1.078422106,1.08039785,12.5038467,-4.061213818,16.26972549,2.769344224,2.413087424,6.125835179,2.728652307,2.74009986,7.840763528,11.83413934,13.37011206,2.246858862,1.909418807,5.023446857,2.205267379,2.20926485,12.5038467,9.330829828,20.37835655,2.966818104,2.570067035,6.5525025,2.923943576,2.935271416,14.74231453,12.46710987,0.769679789,0.472591934,0.461073344,0.351740175,0.485635657,0.491945485,0.680181344,-0.06856855,2.045139717,2.786000337,3.038078383,3.200728272,2.788650796,2.817821015,2.061802443,3.172644144,264.7039674,7.66926743,5.822990917,37.52585664,7.445543414,7.508147243,61.4775727,140.0468539,0.343375515,0.343375515,0.343375515,0.343375515,0.343375515,0.343375515,0.343375515,0.343375515,3.340080914,3.340080914,3.340080914,3.340080914,3.340080914,3.340080914,3.340080914,3.340080914,-685793.4825,-685793.4825,-685793.4825,-685793.4825,-685793.4825,-685793.4825,-685793.4825,-685793.4825,-473.947964422642-518.367819299886i,-473.947964422642-518.367819299886i,-473.947964422642-518.367819299886i,-473.947964422642-518.367819299886i,-473.947964422642-518.367819299886i,-473.947964422642-518.367819299886i,-473.947964422642-518.367819299886i,-473.947964422642-518.367819299886i,151.1635505,2.780048073,2.086216208,13.56079133,2.70027444,2.721238793,87.86503107,49.09100773
3,-0.407866984,1.394851819,1.262418556,2.421830556,1.425001376,1.42660409,2.722402079,-6.520038957,29.63942004,2.713053402,2.277842362,6.286096035,2.635499598,2.643804624,17.98899465,11.75413241,26.56199741,2.433435737,2.012163121,5.484440967,2.381308327,2.380526273,16.4312559,11.09670404,29.52438638,3.041028187,2.596360403,6.713170299,2.986864777,2.99490038,18.12311001,13.40052356,0.006473597,0.258918925,0.381298212,0.356913097,0.286673786,0.301663152,-0.178868212,0.037720186,1.533010286,2.689048221,2.878981625,2.668771633,2.71267841,2.739541869,1.591529556,2.511096643,878.4952201,7.360658763,5.188565825,39.51500336,6.945858133,6.989702889,323.6039284,138.1596286,0.297806089,0.297806089,0.297806089,0.297806089,0.297806089,0.297806089,0.297806089,0.297806089,3.850714519,3.850714519,3.850714519,3.850714519,3.850714519,3.850714519,3.850714519,3.850714519,-1199726.313,-1199726.313,-1199726.313,-1199726.313,-1199726.313,-1199726.313,-1199726.313,-1199726.313,-475.678736386363-499.903543046755i,-475.678736386363-499.903543046755i,-475.678736386363-499.903543046755i,-475.678736386363-499.903543046755i,-475.678736386363-499.903543046755i,-475.678736386363-499.903543046755i,-475.678736386363-499.903543046755i,-475.678736386363-499.903543046755i,298.2322574,2.920863471,2.129120974,14.23395993,2.817744123,2.83292572,120.3009932,56.71708723
3,-23.75752682,-1.648052653,-1.062579822,-4.63358461,-1.558463972,-1.560142598,-13.58603439,0.745404333,14.15474513,2.041552417,1.84669203,4.82674162,2.021311549,2.029623268,8.99617826,10.96040165,25.18334974,2.220277119,1.732704968,5.881771703,2.156529802,2.155870059,14.66781864,9.05083341,27.62583496,2.617429074,2.124213192,6.677023343,2.545993742,2.553570465,16.27480391,10.94223999,0.996044185,0.409391206,0.129662477,0.59443564,0.403059789,0.361537413,0.859277571,-0.594750917,4.327467295,2.65176506,2.538176853,2.757669976,2.604404378,2.619505799,3.952484483,3.184076456,200.3568098,4.167936273,3.410271454,23.29743466,4.085700376,4.11937061,80.93122329,120.1304043,0.309841059,0.309841059,0.309841059,0.309841059,0.309841059,0.309841059,0.309841059,0.309841059,3.625242002,3.625242002,3.625242002,3.625242002,3.625242002,3.625242002,3.625242002,3.625242002,-977114.0791,-977114.0791,-977114.0791,-977114.0791,-977114.0791,-977114.0791,-977114.0791,-977114.0791,-458.466005449999-484.009742504078i,-458.466005449999-484.009742504078i,-458.466005449999-484.009742504078i,-458.466005449999-484.009742504078i,-458.466005449999-484.009742504078i,-458.466005449999-484.009742504078i,-458.466005449999-484.009742504078i,-458.466005449999-484.009742504078i,242.2851573,2.163815659,1.425169731,14.08110351,2.047316812,2.059520328,84.40276098,37.81663294
3,-6.431539586,-1.234749836,-1.000498754,-2.414254199,-1.19475747,-1.21133264,-2.817152161,4.68884928,23.15287469,2.582806427,2.166350132,6.561513824,2.52144769,2.52729977,16.6534763,7.881324735,21.61949852,2.541415866,2.033192996,6.196772738,2.468206371,2.47562005,15.03520877,7.467928324,23.94088341,2.853515838,2.37840788,6.967093572,2.781130335,2.793542282,16.82478891,9.143719634,0.526471708,0.516645515,0.273455515,0.258467264,0.5127493,0.490531419,0.638626436,-0.042528368,2.031407502,2.182987535,2.103029588,1.818265445,2.174656775,2.175523583,2.085303109,2.361886546,536.0556065,6.670889042,4.693072895,43.05346367,6.357698454,6.387244129,277.3382729,62.11527958,0.31110044,0.31110044,0.31110044,0.31110044,0.31110044,0.31110044,0.31110044,0.31110044,3.891688076,3.891688076,3.891688076,3.891688076,3.891688076,3.891688076,3.891688076,3.891688076,-785428.4907,-785428.4907,-785428.4907,-785428.4907,-785428.4907,-785428.4907,-785428.4907,-785428.4907,-453.296038991048-482.745603950528i,-453.296038991048-482.745603950528i,-453.296038991048-482.745603950528i,-453.296038991048-482.745603950528i,-453.296038991048-482.745603950528i,-453.296038991048-482.745603950528i,-453.296038991048-482.745603950528i,-453.296038991048-482.745603950528i,181.0284419,2.571815537,1.786664708,15.33111829,2.442966593,2.46484064,89.52431621,26.40682508
3,6.594951231,0.87498006,0.655451259,2.379358752,0.855295532,0.854957961,7.051390864,-0.707022021,16.11135408,2.096442935,1.876837989,5.286325057,2.055398234,2.07852475,12.34201134,9.095760264,14.01190186,1.929923907,1.704107549,4.88435399,1.883003391,1.904083178,11.82856704,6.582107698,17.34961057,2.264018894,1.980954486,5.777957521,2.218707571,2.239850538,14.17174748,9.087140637,0.122772938,-0.545577834,-0.830558407,-0.346978636,-0.492023187,-0.511924594,-0.017644198,-0.164117651,2.178806765,2.637787295,3.026435905,2.437583262,2.60059037,2.601283593,2.109690813,5.201081665,259.5757302,4.39507298,3.522520837,27.94523261,4.224661901,4.320265136,152.325244,82.73285478,0.363968736,0.363968736,0.363968736,0.363968736,0.363968736,0.363968736,0.363968736,0.363968736,3.241749547,3.241749547,3.241749547,3.241749547,3.241749547,3.241749547,3.241749547,3.241749547,-469809.5761,-469809.5761,-469809.5761,-469809.5761,-469809.5761,-469809.5761,-469809.5761,-469809.5761,-451.68522059444-468.035972725888i,-451.68522059444-468.035972725888i,-451.68522059444-468.035972725888i,-451.68522059444-468.035972725888i,-451.68522059444-468.035972725888i,-451.68522059444-468.035972725888i,-451.68522059444-468.035972725888i,-451.68522059444-468.035972725888i,95.07138216,1.618938982,1.239422515,10.54433162,1.554785627,1.584559186,63.43327013,26.08105821
3,2.809163376,0.44246444,0.519400513,-0.261646633,0.423825171,0.441884163,5.78795237,-2.951951518,20.32903056,1.904461629,1.670551332,5.509590568,1.927292319,1.91515814,25.9100661,11.14726005,13.68094267,1.688236697,1.527005148,4.533754459,1.706026108,1.695753243,18.08241632,8.35849281,20.44213702,1.94780989,1.743092052,5.49391753,1.96585952,1.958055808,26.44813586,11.48865627,0.932590838,-0.172476782,-0.338543853,0.242814615,-0.146486451,-0.121620543,1.142663814,0.371195636,5.540744188,2.148990695,2.277045887,2.414217319,2.104224562,2.118324717,5.617837464,4.429267634,413.2694837,3.626974096,2.790741753,30.35558823,3.714455682,3.667830701,671.3315256,124.2614067,0.319539238,0.319539238,0.319539238,0.319539238,0.319539238,0.319539238,0.319539238,0.319539238,2.828584171,2.828584171,2.828584171,2.828584171,2.828584171,2.828584171,2.828584171,2.828584171,-1192361.986,-1192361.986,-1192361.986,-1192361.986,-1192361.986,-1192361.986,-1192361.986,-1192361.986,-432.514632051556-460.560192507469i,-432.514632051556-460.560192507469i,-432.514632051556-460.560192507469i,-432.514632051556-460.560192507469i,-432.514632051556-460.560192507469i,-432.514632051556-460.560192507469i,-432.514632051556-460.560192507469i,-432.514632051556-460.560192507469i,131.984514,1.198294374,0.959645942,9.533111503,1.220605567,1.210934126,220.9329585,41.68778864
3,-4.070559849,-0.422870603,-0.402347698,-0.548774739,-0.418149378,-0.43473824,-5.787681594,-1.516777712,20.63825677,1.526057332,1.660867544,4.345722943,1.545426193,1.51072613,28.9289254,9.436565405,14.74437147,1.399964796,1.544800326,3.538095357,1.401884304,1.381331594,22.62672482,6.47647985,20.95534878,1.577715939,1.70248993,4.363092735,1.595066119,1.566262219,29.38942082,9.5206431,1.726614208,0.296872132,0.49162902,-0.332279807,0.311997911,0.349599675,1.640717506,0.396512281,6.980520331,2.116252166,2.049771344,2.552145407,2.17105603,2.194405957,5.815675611,5.192431595,425.9376426,2.328850981,2.758480998,18.88530789,2.388342117,2.282293441,836.8827245,89.04876664,0.292109555,0.292109555,0.292109555,0.292109555,0.292109555,0.292109555,0.292109555,0.292109555,3.067258248,3.067258248,3.067258248,3.067258248,3.067258248,3.067258248,3.067258248,3.067258248,-1313233.46,-1313233.46,-1313233.46,-1313233.46,-1313233.46,-1313233.46,-1313233.46,-1313233.46,-425.348409962838-462.062933617588i,-425.348409962838-462.062933617588i,-425.348409962838-462.062933617588i,-425.348409962838-462.062933617588i,-425.348409962838-462.062933617588i,-425.348409962838-462.062933617588i,-425.348409962838-462.062933617588i,-425.348409962838-462.062933617588i,138.6947977,0.786190911,0.915460247,6.01255795,0.803577502,0.774817347,272.8050732,28.62878763
